timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
52.4600,-0.001022,-0.009888,-0.999329,-0.002689,0.004308,0.000746
52.4700,-0.002579,-0.009613,-0.998810,-0.002774,0.003086,-0.001071
52.4800,-0.001648,-0.009338,-0.999603,-0.003977,0.003650,-0.003894
52.4900,-0.001770,-0.009827,-0.999420,-0.002814,0.005330,-0.001404
52.5000,-0.001587,-0.010239,-0.999298,-0.003796,0.003837,0.000202
52.5100,-0.002304,-0.010544,-0.998734,-0.003030,0.003341,-0.002070
52.5200,-0.001694,-0.010437,-0.999023,-0.002011,0.004133,-0.001570
52.5300,-0.002625,-0.009918,-1.001312,-0.001549,0.003976,-0.001743
52.5400,-0.002533,-0.009872,-0.998260,-0.003577,0.003217,-0.001789
52.5500,-0.002274,-0.010193,-0.997833,-0.003818,0.004096,-0.001869
52.5600,-0.001984,-0.010132,-0.998291,-0.002701,0.004548,-0.001961
52.5700,-0.001678,-0.009415,-0.998917,-0.003299,0.005024,-0.003089
52.5800,-0.000107,-0.009995,-0.999741,-0.002585,0.004238,-0.001351
52.5900,-0.002045,-0.010773,-1.000061,-0.002205,0.003379,-0.002285
52.6000,-0.001678,-0.010544,-1.000168,-0.002104,0.004303,-0.002179
52.6100,-0.002090,-0.009995,-0.999435,-0.003302,0.002911,-0.000867
52.6200,-0.002014,-0.008331,-0.999268,-0.004527,0.004824,-0.002085
52.6300,-0.000946,-0.009918,-0.999771,-0.003270,0.003323,-0.001427
52.6400,-0.001724,-0.009583,-1.000824,-0.003304,0.003746,0.000182
52.6500,-0.002365,-0.010300,-0.999329,-0.002809,0.005485,-0.001972
52.6600,-0.001541,-0.010605,-0.999405,-0.003957,0.002679,-0.002727
52.6700,-0.002014,-0.009598,-0.999557,-0.002909,0.003202,-0.004777
52.6800,-0.002441,-0.009750,-0.999008,-0.002748,0.002423,-0.002213
52.6900,-0.001724,-0.009796,-0.998657,-0.001994,0.004488,-0.002299
52.7000,-0.000671,-0.010849,-0.998962,-0.002291,0.002343,-0.002172
52.7100,-0.002090,-0.009720,-1.001328,-0.002458,0.004075,-0.002615
52.7200,-0.001282,-0.009781,-1.000000,-0.002543,0.004667,-0.002194
52.7300,-0.001785,-0.010010,-0.998917,-0.003508,0.002737,-0.002922
52.7400,-0.003326,-0.008575,-0.999359,-0.002706,0.003474,-0.000991
52.7500,-0.002975,-0.009766,-1.000259,-0.003752,0.004600,-0.001375
52.7600,-0.001831,-0.010208,-1.000961,-0.003888,0.002859,-0.003627
52.7700,-0.000992,-0.009659,-1.000137,-0.003687,0.005013,-0.002964
52.7800,-0.000244,-0.009705,-0.999710,-0.002741,0.004644,-0.002682
52.7900,-0.002319,-0.010330,-1.000320,-0.002740,0.003882,-0.003467
52.8000,-0.001328,-0.009247,-0.999420,-0.002427,0.003145,-0.000883
52.8100,-0.002991,-0.008911,-0.998932,-0.001803,0.002750,-0.002095
52.8200,-0.001465,-0.009567,-0.999557,-0.003642,0.003855,-0.002600
52.8300,-0.002289,-0.010086,-0.999741,-0.004131,0.004463,-0.002283
52.8400,-0.002396,-0.008316,-1.000168,-0.003289,0.003278,-0.001001
52.8500,-0.000870,-0.009811,-1.000656,-0.003553,0.003345,-0.003428
52.8600,-0.001434,-0.009308,-0.999619,-0.003024,0.005066,-0.001646
52.8700,-0.000900,-0.008820,-0.997910,-0.001976,0.002470,-0.001649
52.8800,-0.001495,-0.009979,-0.999664,-0.002174,0.003634,-0.001322
52.8900,-0.001694,-0.010345,-1.000961,-0.001776,0.003208,-0.001157
52.9000,-0.001831,-0.008636,-0.999893,-0.001778,0.003829,-0.001777
52.9100,-0.001190,-0.009552,-0.998688,-0.002714,0.004853,0.000621
52.9200,-0.000504,-0.010193,-0.998474,-0.003029,0.004798,-0.002090
52.9300,-0.002365,-0.010300,-0.999069,-0.003258,0.003611,-0.001417
52.9400,-0.003433,-0.010696,-0.999939,-0.004743,0.003316,-0.001188
52.9500,-0.002014,-0.009964,-1.000839,-0.002671,0.003827,-0.002590
52.9600,-0.002106,-0.008957,-1.000000,-0.002694,0.002684,-0.001976
52.9700,-0.001099,-0.010742,-0.999741,-0.003886,0.004518,-0.002912
52.9800,-0.002029,-0.009003,-0.999725,-0.002881,0.005258,0.000332
52.9900,-0.002197,-0.009277,-0.998978,-0.003136,0.004435,-0.001205
53.0000,-0.002106,-0.010284,-0.999161,-0.002544,0.002198,-0.001366
53.0100,-0.000977,-0.010101,-0.998535,-0.002738,0.004176,-0.000815
53.0200,-0.002823,-0.009247,-0.999176,-0.002749,0.003702,-0.001926
53.0300,-0.001633,-0.009659,-0.998795,-0.003211,0.004695,0.000026
53.0400,-0.002411,-0.009949,-0.998398,-0.004376,0.003111,-0.000750
53.0500,-0.001602,-0.009033,-0.999741,-0.002997,0.002815,-0.001380
53.0600,-0.002029,-0.010071,-0.998459,-0.002970,0.004942,-0.001375
53.0700,-0.002853,-0.009842,-0.998734,-0.003730,0.002780,-0.001284
53.0800,-0.001022,-0.009827,-0.999634,-0.003795,0.004838,-0.001566
53.0900,-0.001587,-0.010651,-1.000076,-0.002305,0.003573,-0.002193
53.1000,-0.001984,-0.009903,-0.999710,-0.002679,0.005086,-0.002927
53.1100,-0.002350,-0.009766,-1.000168,-0.002709,0.004078,-0.002081
53.1200,-0.003326,-0.009644,-1.000366,-0.003722,0.003162,-0.002368
53.1300,-0.001816,-0.010040,-0.999878,-0.002286,0.002556,-0.001358
53.1400,-0.002319,-0.010330,-0.998764,-0.002351,0.003933,-0.001808
53.1500,-0.001968,-0.009338,-0.999023,-0.003040,0.004581,-0.000824
53.1600,-0.000656,-0.010406,-0.999207,-0.003878,0.003850,-0.000945
53.1700,-0.001877,-0.009094,-0.999344,-0.003249,0.003763,-0.002848
53.1800,-0.002060,-0.010406,-0.999084,-0.003188,0.003579,-0.001331
53.1900,-0.001633,-0.010666,-0.999527,-0.003956,0.001925,-0.001140
53.2000,-0.000793,-0.010529,-1.000092,-0.002437,0.003229,-0.002236
53.2100,-0.000778,-0.010605,-0.998367,-0.002425,0.005040,-0.001923
53.2200,-0.001129,-0.009155,-0.998413,-0.003552,0.003557,-0.002119
53.2300,-0.003021,-0.009796,-0.999496,-0.002634,0.003002,-0.001271
53.2400,-0.003830,-0.010818,-1.000381,-0.003026,0.004137,-0.002608
53.2500,-0.001724,-0.010529,-0.999817,-0.002981,0.003175,-0.002076
53.2600,-0.000580,-0.010422,-0.999985,-0.003332,0.003162,-0.002192
53.2700,-0.000519,-0.010910,-0.999176,-0.001427,0.003727,-0.002369
53.2800,-0.002472,-0.010239,-0.998077,-0.002131,0.004156,-0.001364
53.2900,-0.003357,-0.009323,-0.998810,-0.004148,0.002973,-0.000361
53.3000,-0.001862,-0.010681,-0.999313,-0.002380,0.004920,-0.001192
53.3100,-0.001953,-0.009674,-0.999588,-0.004195,0.004151,-0.002715
53.3200,-0.002716,-0.008438,-1.000153,-0.002166,0.002992,-0.001553
53.3300,-0.002151,-0.009598,-0.999252,-0.002835,0.004507,-0.000972
53.3400,-0.001801,-0.009705,-0.998795,-0.003314,0.003298,-0.002267
53.3500,-0.002548,-0.009720,-0.998169,-0.003607,0.004872,-0.000424
53.3600,-0.003281,-0.009659,-0.999146,-0.004178,0.003242,-0.003363
53.3700,-0.001755,-0.009338,-0.999710,-0.002946,0.003278,-0.001849
53.3800,-0.000565,-0.010040,-0.998459,-0.002223,0.002608,-0.001388
53.3900,-0.000793,-0.008286,-0.999008,-0.003124,0.002131,-0.000701
53.4000,-0.002579,-0.008698,-1.000198,-0.003680,0.003089,-0.001248
53.4100,-0.003311,-0.010895,-0.997604,-0.003792,0.003765,-0.002946
53.4200,-0.002594,-0.009842,-0.998749,-0.003040,0.003077,-0.001801
53.4300,-0.002365,-0.010757,-0.999695,-0.003641,0.002409,-0.002049
53.4400,-0.001785,-0.010971,-0.999191,-0.003398,0.003098,-0.001226
53.4500,-0.001602,-0.009399,-1.000534,-0.002604,0.004203,-0.001908
53.4600,-0.001251,-0.010040,-0.999588,-0.003129,0.003814,-0.002061
53.4700,-0.002686,-0.009781,-0.999664,-0.003556,0.005279,-0.000475
53.4800,-0.002655,-0.010498,-1.000153,-0.002877,0.003191,-0.001064
53.4900,-0.000793,-0.008575,-0.999680,-0.003138,0.004579,-0.002146
53.5000,-0.001297,-0.010147,-0.999588,-0.003099,0.002846,-0.000618
53.5100,-0.001068,-0.010040,-1.000076,-0.002073,0.004119,-0.000088
53.5200,-0.000275,-0.010239,-0.999893,-0.004099,0.004450,-0.000029
53.5300,-0.002243,-0.009949,-0.998764,-0.003780,0.003451,-0.002190
53.5400,-0.004578,-0.010193,-1.000031,-0.002303,0.003257,-0.001178
53.5500,-0.002594,-0.010880,-0.999512,-0.002629,0.004395,-0.002217
53.5600,-0.002396,-0.010895,-1.000031,-0.002913,0.003555,-0.001576
53.5700,-0.001846,-0.008499,-0.998703,-0.002022,0.002387,-0.000247
53.5800,-0.001389,-0.009613,-0.999451,-0.002477,0.004236,-0.002888
53.5900,-0.001541,-0.009018,-0.997299,-0.003445,0.003630,-0.002176
53.6000,-0.003265,-0.009872,-0.998154,-0.003122,0.005015,-0.000638
53.6100,-0.002670,-0.009720,-1.000122,-0.003364,0.004109,-0.002146
53.6200,-0.002533,-0.008972,-1.000885,-0.004012,0.003614,-0.000370
53.6300,-0.001022,-0.009613,-1.000916,-0.004258,0.005111,-0.002336
53.6400,-0.000900,-0.008942,-0.999710,-0.002878,0.003371,-0.001289
53.6500,-0.002289,-0.009857,-0.998566,-0.002449,0.003584,-0.000656
53.6600,-0.002365,-0.008026,-0.999161,-0.003247,0.004071,-0.001039
53.6700,-0.002808,-0.008926,-0.998459,-0.003676,0.003471,-0.000192
53.6800,-0.002563,-0.009750,-1.001282,-0.001467,0.002777,-0.002723
53.6900,-0.001984,-0.009644,-1.000504,-0.003915,0.004233,0.000032
53.7000,-0.000366,-0.009598,-1.000290,-0.003220,0.003544,-0.001513
53.7100,-0.001663,-0.009796,-0.999756,-0.003066,0.002626,-0.001920
53.7200,-0.002716,-0.009293,-0.999100,-0.004322,0.004943,-0.001829
53.7300,-0.001740,-0.010132,-0.999146,-0.002853,0.002627,-0.002138
53.7400,-0.001862,-0.010559,-0.999054,-0.001150,0.003678,-0.001872
53.7500,-0.002365,-0.009872,-0.997650,-0.003419,0.003124,-0.002699
53.7600,-0.002594,-0.010330,-0.999176,-0.003870,0.004873,-0.001274
53.7700,-0.002228,-0.010040,-0.999542,-0.004464,0.004274,-0.001994
53.7800,-0.002594,-0.009506,-1.000000,-0.003241,0.003755,-0.003131
53.7900,-0.002274,-0.008835,-0.999969,-0.003570,0.006307,-0.001141
53.8000,-0.002289,-0.008865,-0.997665,-0.004055,0.003577,-0.001909
53.8100,-0.000992,-0.009308,-0.999207,-0.003328,0.004236,-0.000360
53.8200,-0.001694,-0.009949,-0.998703,-0.002299,0.002404,-0.000601
53.8300,-0.002533,-0.010040,-0.998901,-0.003335,0.004961,-0.002120
53.8400,-0.002182,-0.009216,-1.001022,-0.002210,0.003412,-0.002773
53.8500,-0.002869,-0.009964,-1.000427,-0.001931,0.004345,-0.002796
53.8600,-0.002594,-0.009521,-1.000565,-0.003720,0.004370,-0.002356
53.8700,-0.002274,-0.009125,-0.999344,-0.003105,0.005175,0.000131
53.8800,-0.000534,-0.009384,-1.000809,-0.002650,0.005220,-0.000170
53.8900,-0.001633,-0.009399,-1.000305,-0.000839,0.004018,0.000462
53.9000,-0.001678,-0.009506,-1.000641,-0.002362,0.004257,-0.001774
53.9100,-0.002838,-0.010834,-0.999069,-0.003589,0.005613,-0.000218
53.9200,-0.000671,-0.009491,-0.999176,-0.002025,0.004078,-0.002838
53.9300,-0.001892,-0.008713,-0.999069,-0.003634,0.002915,-0.001259
53.9400,-0.001373,-0.010086,-0.998123,-0.003653,0.004670,-0.002090
53.9500,-0.001907,-0.008881,-0.998611,-0.002734,0.005052,-0.001054
53.9600,-0.002136,-0.009125,-0.999496,-0.003270,0.003890,-0.001655
53.9700,-0.001862,-0.009155,-0.998535,-0.003270,0.003544,-0.002159
53.9800,-0.001282,-0.009750,-0.998962,-0.003099,0.005019,-0.002981
53.9900,-0.001053,-0.010040,-0.999756,-0.003199,0.003035,-0.002812
54.0000,-0.001343,-0.009949,-0.999878,-0.002345,0.004129,-0.001523
54.0100,-0.001923,-0.010315,-1.000839,-0.002937,0.003120,-0.002583
54.0200,-0.001862,-0.010040,-1.000336,-0.003038,0.003676,-0.001699
54.0300,-0.000885,-0.009399,-1.000244,-0.002695,0.004546,-0.001836
54.0400,-0.002304,-0.009445,-0.998566,-0.003267,0.004070,-0.000334
54.0500,-0.001663,-0.009552,-0.999908,-0.002592,0.003818,-0.001905
54.0600,-0.002991,-0.010895,-0.998657,-0.003333,0.002390,-0.001245
54.0700,-0.002563,-0.010498,-0.998718,-0.002670,0.003464,-0.002049
54.0800,-0.000748,-0.008942,-0.999466,-0.003544,0.003045,-0.000369
54.0900,-0.002319,-0.010010,-1.000931,-0.001432,0.002915,-0.001183
54.1000,-0.002182,-0.010742,-0.999756,-0.002221,0.003363,-0.001096
54.1100,-0.001251,-0.009979,-0.999359,-0.002547,0.003474,-0.002357
54.1200,-0.002319,-0.010071,-0.999420,-0.004277,0.004774,-0.001745
54.1300,-0.002167,-0.010910,-0.999283,-0.002735,0.004217,-0.002106
54.1400,-0.002563,-0.010559,-1.000427,-0.002628,0.004288,-0.001359
54.1500,-0.001160,-0.009659,-0.999466,-0.003179,0.003979,-0.001103
54.1600,-0.002563,-0.009689,-0.999466,-0.002870,0.002982,-0.001396
54.1700,-0.001633,-0.011200,-0.997833,-0.002139,0.003690,-0.001408
54.1800,-0.000839,-0.009338,-0.999573,-0.003470,0.003828,-0.003281
54.1900,-0.001892,-0.010437,-0.999420,-0.004221,0.004353,-0.000427
54.2000,-0.001953,-0.009781,-0.999557,-0.003619,0.004433,-0.003115
54.2100,-0.003387,-0.010056,-0.999069,-0.004545,0.003245,-0.002679
54.2200,-0.001373,-0.008942,-0.999680,-0.003674,0.004046,-0.002852
54.2300,-0.001205,-0.009491,-0.999619,-0.003687,0.003420,-0.002776
54.2400,-0.002441,-0.010056,-0.999100,-0.003621,0.003610,-0.002570
54.2500,-0.001114,-0.009628,-0.999634,-0.001954,0.005152,-0.000513
54.2600,-0.002548,-0.009689,-1.000351,-0.003374,0.003601,-0.000733
54.2700,-0.002731,-0.010498,-0.999786,-0.003989,0.004861,-0.001698
54.2800,-0.000931,-0.010162,-0.999207,-0.001930,0.002878,-0.002182
54.2900,-0.001755,-0.009918,-0.999481,-0.003092,0.004008,-0.000811
54.3000,-0.001907,-0.009384,-1.000504,-0.002912,0.005301,-0.002615
54.3100,-0.001648,-0.010666,-0.999512,-0.001602,0.004230,-0.002235
54.3200,-0.001999,-0.008972,-0.999420,-0.002834,0.002266,-0.000881
54.3300,-0.002060,-0.009521,-0.999466,-0.002801,0.003172,-0.003297
54.3400,-0.001526,-0.009888,-0.999771,-0.002555,0.004151,-0.002311
54.3500,-0.002945,-0.010834,-0.999207,-0.003516,0.003626,-0.002468
54.3600,-0.001572,-0.010239,-0.998566,-0.004246,0.002385,-0.001999
54.3700,-0.001373,-0.009811,-0.999023,-0.003609,0.004317,-0.001125
54.3800,-0.001785,-0.010406,-0.998932,-0.003915,0.004316,-0.000118
54.3900,-0.002945,-0.009933,-0.999390,-0.003152,0.004536,-0.002214
54.4000,-0.001984,-0.010223,-0.998978,-0.004494,0.003193,-0.002041
54.4100,-0.002258,-0.009232,-0.998337,-0.003214,0.001962,-0.001443
54.4200,-0.002228,-0.008759,-0.997833,-0.003810,0.003921,-0.003667
54.4300,-0.001404,-0.008820,-0.999329,-0.004569,0.003897,-0.002602
54.4400,-0.002167,-0.009354,-0.999832,-0.001589,0.003936,-0.001864
54.4500,-0.002396,-0.008835,-1.000793,-0.003547,0.004599,-0.000957
54.4600,-0.001678,-0.008698,-0.999390,-0.002855,0.004929,-0.003443
54.4700,-0.001968,-0.009888,-0.999191,-0.003308,0.004734,-0.001006
54.4800,-0.001495,-0.010757,-1.000046,-0.003070,0.004505,-0.001379
54.4900,-0.002167,-0.009537,-0.997925,-0.003009,0.005350,-0.001720
54.5000,-0.001282,-0.009811,-0.997818,-0.002248,0.002659,-0.001748
54.5100,-0.001587,-0.009460,-0.998886,-0.002667,0.004789,-0.002196
54.5200,-0.001602,-0.009323,-0.998230,-0.002586,0.003995,-0.002872
54.5300,-0.001846,-0.009506,-0.999298,-0.002180,0.004638,-0.001435
54.5400,-0.001923,-0.010345,-0.999680,-0.002659,0.002993,-0.002429
54.5500,-0.002106,-0.010254,-0.998383,-0.002626,0.002472,-0.002003
54.5600,-0.000778,-0.010391,-0.998138,-0.004031,0.003119,-0.000456
54.5700,-0.002838,-0.009598,-1.000366,-0.004098,0.002805,-0.002353
54.5800,-0.001740,-0.009995,-0.999786,-0.002387,0.005200,-0.004378
54.5900,-0.001831,-0.010056,-0.999252,-0.003246,0.004557,-0.002576
54.6000,-0.002502,-0.009949,-0.998352,-0.002642,0.002685,-0.002006
54.6100,-0.001312,-0.009903,-0.999207,-0.002606,0.003565,-0.001356
54.6200,-0.000900,-0.010117,-1.001144,-0.003936,0.004231,-0.003537
54.6300,-0.001373,-0.010437,-1.000137,-0.002855,0.003305,-0.001618
54.6400,-0.001785,-0.010971,-0.999939,-0.002705,0.003474,-0.001198
54.6500,-0.002426,-0.009506,-0.999634,-0.003131,0.004239,-0.001697
54.6600,-0.002518,-0.011063,-0.999390,-0.004057,0.002687,-0.001253
54.6700,-0.002075,-0.009552,-1.000214,-0.003671,0.003644,-0.002540
54.6800,-0.001144,-0.011154,-1.001266,-0.003595,0.004182,-0.001896
54.6900,-0.001190,-0.009949,-0.999405,-0.002728,0.005022,-0.000885
54.7000,-0.000900,-0.009155,-0.999283,-0.002389,0.003968,-0.002653
54.7100,-0.000641,-0.009613,-1.000076,-0.002157,0.003478,-0.001484
54.7200,-0.001282,-0.010773,-0.999100,-0.002759,0.003280,-0.002525
54.7300,-0.002136,-0.009293,-1.000412,-0.004475,0.004454,-0.001972
54.7400,-0.002625,-0.009750,-0.998001,-0.003711,0.003378,-0.001948
54.7500,-0.001480,-0.010773,-0.999359,-0.002800,0.002843,-0.000292
54.7600,-0.001328,-0.009247,-0.999954,-0.003596,0.002982,-0.002317
54.7700,-0.002670,-0.009216,-0.998199,-0.003896,0.003568,-0.000892
54.7800,-0.001846,-0.009109,-1.000092,-0.003158,0.004561,-0.002905
54.7900,-0.001862,-0.009583,-0.999390,-0.003094,0.004506,-0.001874
54.8000,-0.001556,-0.010513,-1.000290,-0.002898,0.003000,-0.002728
54.8100,-0.002060,-0.010208,-0.999924,-0.002018,0.002936,-0.000251
54.8200,-0.000992,-0.009308,-0.999573,-0.003030,0.004172,-0.001759
54.8300,-0.002579,-0.010269,-1.000946,-0.004027,0.003813,-0.001165
54.8400,-0.000870,-0.010162,-1.000366,-0.003267,0.003747,-0.000084
54.8500,-0.002335,-0.008926,-0.998505,-0.003495,0.003524,-0.001622
54.8600,-0.000870,-0.009171,-1.000626,-0.002912,0.004837,-0.002621
54.8700,-0.001816,-0.009918,-1.001328,-0.003897,0.003245,-0.003558
54.8800,-0.001801,-0.009888,-0.999573,-0.004262,0.002625,-0.001039
54.8900,-0.001343,-0.010040,-0.998871,-0.002884,0.002632,-0.001800
54.9000,-0.002136,-0.010254,-1.000931,-0.002743,0.002646,-0.001220
54.9100,-0.000916,-0.010956,-0.999680,-0.002863,0.002541,-0.001352
54.9200,-0.002701,-0.009521,-0.999832,-0.002795,0.002060,-0.000457
54.9300,-0.002304,-0.010529,-0.999039,-0.002838,0.003593,-0.001435
54.9400,-0.002563,-0.011108,-0.998779,-0.004445,0.003594,-0.002622
54.9500,-0.000366,-0.009964,-0.998016,-0.002754,0.002718,-0.001684
54.9600,-0.000946,-0.010986,-1.001038,-0.003427,0.004086,-0.003062
54.9700,-0.000809,-0.011139,-1.000702,-0.002477,0.004110,-0.001279
54.9800,-0.001343,-0.010651,-0.999298,-0.001352,0.004243,-0.001583
54.9900,-0.002777,-0.010529,-1.000031,-0.004229,0.003600,-0.002478
55.0000,-0.001770,-0.010574,-0.998810,-0.003223,0.004115,-0.003912
55.0100,-0.001373,-0.009674,-0.998108,-0.004299,0.003738,-0.003074
55.0200,-0.002899,-0.010651,-0.999298,-0.003626,0.005525,-0.002893
55.0300,-0.002151,-0.010590,-1.000763,-0.002822,0.002946,-0.002654
55.0400,-0.001724,-0.009583,-0.999191,-0.001937,0.003612,-0.002759
55.0500,-0.002701,-0.009125,-0.998917,-0.002970,0.002685,-0.001349
55.0600,-0.001740,-0.009491,-0.999039,-0.003200,0.002755,-0.001633
55.0700,-0.001892,-0.009430,-0.998093,-0.003600,0.003225,-0.002504
55.0800,-0.001862,-0.009842,-0.999771,-0.003890,0.003344,-0.001734
55.0900,-0.002197,-0.009674,-0.999313,-0.002426,0.005396,-0.001326
55.1000,-0.002930,-0.010406,-0.999023,-0.003377,0.004624,-0.000480
55.1100,-0.002747,-0.010254,-1.000168,-0.003767,0.004275,-0.001867
55.1200,-0.002289,-0.009125,-0.999710,-0.004344,0.002223,-0.001418
55.1300,-0.001511,-0.010345,-0.999557,-0.002450,0.004169,-0.000848
55.1400,-0.001251,-0.010590,-0.999252,-0.003342,0.003339,-0.000564
55.1500,-0.002213,-0.009689,-0.999649,-0.002878,0.004017,-0.002574
55.1600,-0.001465,-0.009705,-0.999771,-0.002908,0.004171,0.000283
55.1700,-0.001862,-0.010025,-0.999954,-0.002406,0.003379,-0.000516
55.1800,-0.002029,-0.010147,-1.000000,-0.002444,0.004547,-0.001714
55.1900,-0.002167,-0.009796,-1.000061,-0.001421,0.003148,-0.001567
55.2000,-0.001297,-0.008606,-0.999344,-0.002429,0.003351,-0.002309
55.2100,-0.001831,-0.010132,-1.000565,-0.002156,0.004890,-0.002878
55.2200,-0.001526,-0.010193,-0.999588,-0.002342,0.002381,-0.000489
55.2300,-0.002686,-0.009415,-0.999191,-0.002677,0.002834,-0.000794
55.2400,-0.001419,-0.009171,-1.000381,-0.003288,0.004904,-0.001342
55.2500,-0.001846,-0.010147,-0.998993,-0.002657,0.003806,-0.000936
55.2600,-0.001648,-0.010284,-1.000626,-0.002822,0.003134,-0.002500
55.2700,-0.001404,-0.009720,-0.999588,-0.001725,0.004348,-0.003641
55.2800,-0.001434,-0.010071,-0.998566,-0.002141,0.004765,-0.001770
55.2900,-0.001007,-0.009338,-0.999130,-0.002383,0.004735,-0.001335
55.3000,-0.001663,-0.009720,-1.000961,-0.002949,0.003363,-0.001051
55.3100,-0.001953,-0.009705,-0.999359,-0.003794,0.003839,-0.001816
55.3200,-0.001907,-0.010757,-0.998428,-0.001516,0.004132,-0.000753
55.3300,-0.001007,-0.010788,-0.999512,-0.002923,0.003286,-0.002848
55.3400,-0.002396,-0.009003,-0.999878,-0.002484,0.004157,-0.002689
55.3500,-0.002548,-0.009460,-0.999878,-0.001611,0.003671,-0.002575
55.3600,-0.002228,-0.011398,-0.999954,-0.003306,0.003299,-0.000535
55.3700,-0.001862,-0.009323,-0.998856,-0.003189,0.003727,-0.002949
55.3800,-0.001419,-0.008926,-0.998642,-0.004626,0.002664,-0.000613
55.3900,-0.001373,-0.009430,-0.999985,-0.002743,0.004951,-0.001125
55.4000,-0.003494,-0.010071,-0.998444,-0.001821,0.004965,-0.001728
55.4100,-0.001495,-0.008789,-0.999756,-0.003049,0.004561,-0.001098
55.4200,-0.001984,-0.009567,-0.999451,-0.002539,0.003560,-0.000852
55.4300,-0.001495,-0.009583,-0.999664,-0.002217,0.002126,-0.003039
55.4400,-0.000885,-0.010284,-0.999130,-0.001764,0.003205,-0.002807
55.4500,-0.001617,-0.010315,-0.999283,-0.003289,0.004251,-0.000383
55.4600,-0.001709,-0.009567,-1.001022,-0.003884,0.004526,-0.001114
55.4700,-0.001419,-0.010696,-0.999619,-0.003419,0.004328,0.000748
55.4800,-0.003113,-0.010406,-0.998199,-0.002987,0.004427,0.001750
55.4900,-0.001694,-0.009262,-0.999527,-0.002337,0.004406,-0.004467
55.5000,-0.001633,-0.009201,-0.998993,-0.004403,0.003471,-0.001872
55.5100,-0.000732,-0.010849,-1.000809,-0.003972,0.004362,-0.001860
55.5200,-0.002213,-0.010757,-1.000137,-0.001716,0.003791,-0.000191
55.5300,-0.001755,-0.009338,-1.000381,-0.001798,0.004414,-0.002368
55.5400,-0.001755,-0.010666,-0.999146,-0.002115,0.004899,-0.002172
55.5500,-0.002243,-0.010468,-0.999374,-0.003996,0.002920,-0.002859
55.5600,-0.002411,-0.009338,-0.999573,-0.002524,0.002671,-0.000265
55.5700,-0.001709,-0.009323,-1.000748,-0.003542,0.003009,-0.002901
55.5800,-0.001572,-0.010086,-1.000107,-0.003614,0.004702,-0.001169
55.5900,-0.001648,-0.010330,-0.998611,-0.002949,0.004391,-0.001675
55.6000,-0.002075,-0.010498,-0.998993,-0.002681,0.003456,-0.000655
55.6100,-0.001602,-0.009903,-1.000168,-0.004428,0.003006,-0.000924
55.6200,-0.001495,-0.009384,-0.998749,-0.002545,0.003067,-0.001593
55.6300,-0.001007,-0.009460,-1.000168,-0.002605,0.005231,-0.001513
55.6400,-0.002579,-0.009415,-0.998978,-0.003601,0.003043,-0.001265
55.6500,-0.001923,-0.008850,-0.999741,-0.002647,0.004239,-0.001655
55.6600,-0.001236,-0.007828,-0.999481,-0.002685,0.004543,-0.002523
55.6700,-0.002563,-0.009323,-0.999496,-0.003145,0.004151,-0.002564
55.6800,-0.001419,-0.009399,-1.000748,-0.003012,0.002964,-0.001610
55.6900,-0.001389,-0.010529,-0.999161,-0.001936,0.003689,-0.002554
55.7000,-0.001953,-0.011230,-0.997971,-0.002935,0.004066,-0.001991
55.7100,-0.002502,-0.010727,-0.999588,-0.002949,0.004310,-0.002167
55.7200,-0.003006,-0.011246,-0.999817,-0.003758,0.004801,-0.001902
55.7300,-0.000977,-0.010437,-0.999283,-0.002831,0.003039,-0.001447
55.7400,-0.000397,-0.010483,-0.999054,-0.002075,0.004272,-0.002131
55.7500,-0.001663,-0.011368,-0.999649,-0.003663,0.003809,-0.001068
55.7600,-0.001450,-0.010635,-0.999603,-0.002913,0.003609,-0.000651
55.7700,-0.002457,-0.011230,-0.999115,-0.002752,0.003404,-0.000775
55.7800,-0.002502,-0.009491,-0.999756,-0.002786,0.003099,-0.001804
55.7900,-0.002365,-0.009369,-1.000397,-0.003653,0.004226,0.000488
55.8000,-0.001755,-0.010544,-0.999527,-0.004348,0.003828,-0.001535
55.8100,-0.001526,-0.010696,-0.998825,-0.002517,0.003358,-0.000691
55.8200,-0.000778,-0.010727,-1.000839,-0.003932,0.003217,-0.002294
55.8300,-0.001495,-0.009705,-0.999680,-0.003384,0.005011,-0.002030
55.8400,-0.001373,-0.009430,-1.000183,-0.003810,0.002512,-0.002333
55.8500,-0.001572,-0.010101,-1.000275,-0.002858,0.003440,0.000436
55.8600,-0.002045,-0.010132,-1.000244,-0.002241,0.003256,-0.002197
55.8700,-0.000687,-0.010101,-0.999146,-0.004040,0.004052,-0.000306
55.8800,-0.001419,-0.010406,-1.000183,-0.002543,0.002432,-0.002373
55.8900,-0.002335,-0.009857,-0.999130,-0.002936,0.002724,-0.000806
55.9000,-0.002228,-0.010300,-0.999069,-0.002224,0.003536,-0.001864
55.9100,-0.002075,-0.010498,-0.999023,-0.001884,0.003497,-0.001481
55.9200,-0.001953,-0.010239,-0.999557,-0.002769,0.002715,-0.001063
55.9300,-0.001846,-0.009369,-1.000305,-0.002953,0.003089,-0.000947
55.9400,-0.001801,-0.009338,-0.999557,-0.003038,0.003853,-0.001672
